is Elon Musk,created at,text,source,possibly sensitive,lang,sentiment,retweet count,reply count,like count,quote count
False,2022-06-05 19:25:23+00:00,,Twitter for iPhone,False,zxx,0.0,187,81,859,52
False,2022-06-03 21:40:43+00:00,"Me and @PepsiStronger are bringing some of country’s biggest names to Stockbridge, GA. Join  @BrantleyGilbert, @LoCashMusic, @DeeJaySilver1 and I at the Stockbridge Amphitheater on June 22! ",Twitter for iPhone,False,en,0.0,47,78,213,2
False,2022-06-02 22:21:59+00:00,You want a chance to meet me in Vegas? Bet $100 on the NBA Finals on WynnBet and you could be seeing me DJ at Encore Beach Club at Night this summer! ,Twitter for iPhone,False,en,0.0,41,108,348,18
False,2022-06-02 20:30:43+00:00,"It’s time for #postforpencils again! It’s so easy to make a big difference. Through June 30, for every post or repost that includes , @WeRTiconderoga will donate a pack of pencils to under-resourced students thru @kidsinneed, up to 3million. Learn more at  ",Twitter for iPhone,False,en,0.3111111111111111,115,29,206,18
False,2022-06-02 02:02:59+00:00,Pretty sure you just bear-hug it. That’s actually how bear-hug got its name. ,Twitter for iPhone,False,en,0.25,38,80,348,7
False,2022-06-01 22:02:53+00:00,I teamed up with @FTX_Official to help make crypto more accessible for everyone. We have a whole lot planned and let's start it off with a bonus. Use code SHAQ to earn $10 when you trade $100 on #FTX. Start the journey here:  ,Twitter for iPhone,False,en,0.35833333333333334,124,153,590,27
False,2022-06-01 19:22:20+00:00,Call a loved one today and tell them you love them.,Twitter for iPhone,False,en,0.6,587,248,4218,44
False,2022-05-24 17:17:20+00:00,I’m going back to Cali ,Twitter for iPhone,False,en,0.0,28,104,336,1
False,2022-05-16 16:10:47+00:00,"Help us celebrate the launch of @icyhot PRO! 100 lucky fans will WIN an Icy Hot PRO duffel bag, full of Icy Hot PRO products and other pain relief essentials. To enter and learn more, visit  #IcyHotPRO #PROTimeOff #ContrastTherapy #team🧊🔥 ",Twitter for iPhone,False,en,0.23981481481481481,35,113,211,4
False,2022-05-14 19:18:32+00:00,92%,Twitter for iPhone,False,qst,0.0,146,198,1421,23
False,2022-05-13 19:26:11+00:00,nothin but net @Alkaline88 ,Twitter Web App,False,en,0.0,74,136,1007,27
False,2022-05-11 15:51:50+00:00,I don’t have the time or energy to hate. My words are strictly for motivation. ,Twitter for iPhone,False,en,-0.8,1842,260,20807,165
False,2022-05-09 17:07:14+00:00,Did you call your mom yesterday?,Twitter for iPhone,False,en,0.0,179,523,3782,62
False,2022-05-04 20:52:58+00:00,Hey @FTX_Official got an extra ticket for Saturday? ,Twitter Web App,False,en,0.0,89,152,648,7
False,2022-05-02 17:04:45+00:00,The day I stopped worrying about stats is the day I started winning.,Twitter for iPhone,False,en,0.5,579,350,5059,48
False,2022-05-02 07:38:04+00:00,Wow 🚀🚀 @Astrals_NFT,Twitter for iPhone,False,und,0.1,174,167,919,7
False,2022-04-30 20:15:31+00:00,Loyalty over royalties,Twitter for iPhone,False,en,0.0,509,261,3610,51
False,2022-04-30 14:35:10+00:00,It’s a gm to have a gm,Twitter for iPhone,False,en,0.0,374,451,4056,24
False,2022-04-28 14:19:30+00:00,"Get back in the game with the Shaq Pack from @novexbiotech. 💪 It includes the 3 science-backed formulas that helped me bounce back in 2020, including my favorite – GF-9. Head over to  for a special deal. #novexbrandpartner ",Twitter Web App,False,en,0.09142857142857143,44,99,601,5
False,2022-04-26 17:45:41+00:00,"It’s not about buying jpegs, it’s about intellectual property that those jpegs stand for and how it’s only a matter of time that big brands adapt those IPs.",Twitter for iPhone,False,en,0.09999999999999999,2364,1176,11882,425
False,2022-04-22 00:00:31+00:00,Family supports Family @garyvee all love brother ,Twitter for iPhone,False,en,0.5,380,336,2782,55
False,2022-04-21 20:57:53+00:00,Sometimes in order to succeed you can’t have a plan B #noplanb,Twitter for iPhone,False,en,0.0,519,347,2754,78
False,2022-04-18 18:27:22+00:00,"Fresh week, what’s on the agenda?",Twitter for iPhone,False,en,0.3,454,1986,3438,78
False,2022-04-17 17:19:54+00:00,💫,Twitter for iPhone,False,art,0.0,302,668,2158,14
False,2022-04-16 03:53:27+00:00,Get out of your head,Twitter for iPhone,False,en,0.0,819,387,6304,80
False,2022-04-14 16:36:05+00:00,"Happy Birthday, @JCPenney—heard you’re turning 120 big ones this year, so I put together a song just for you. ",Twitter Web App,False,en,0.4,102,226,921,12
False,2022-04-13 21:21:47+00:00,👀 I might need to get to this ,Twitter for iPhone,False,en,0.0,100,157,911,8
False,2022-04-12 18:53:23+00:00,"82.4 million people globally have been forced to leave their homes due to conflict, violence, persecution, or human rights violations. We must #StandUpForUkraine and for refugees around the world to ensure that they get the support that they need now: ",Twitter Web App,False,en,-0.10625000000000001,104,57,577,8
False,2022-04-06 04:38:42+00:00,Friendly reminder to back up your computers.,Twitter for iPhone,False,en,0.1875,563,429,6268,81
False,2022-04-05 21:40:33+00:00,"Get Cookin! Shaq's Family Style is out now. Use the link below

 ",Twitter Web App,False,en,0.0,96,101,855,35
False,2022-04-02 15:07:02+00:00,Wait this isn’t discord,Twitter for iPhone,False,en,0.0,100,111,1874,11
False,2022-04-02 15:06:02+00:00,Gm @everyone,Twitter for iPhone,False,und,0.0,152,398,3032,25
False,2022-04-02 06:18:10+00:00,I see no lie here. ,Twitter for iPhone,False,en,0.0,349,103,2557,29
False,2022-03-28 20:54:14+00:00,We going full 3D ,Twitter for iPhone,False,en,0.35,488,366,2902,71
False,2022-03-28 01:37:49+00:00,"Wish Lucy would have been here for this  victory, but I’m sure she’s celebrating in heaven. #longlivethequeen
#Oscarwinner ",Twitter for iPhone,False,en,0.5,97,43,947,7
False,2022-03-25 17:08:24+00:00,"My @Reebok fam just brought a new basketball court to the Boys &amp; Girls Club of Carson, CA. The butterfly mural is inspired by Reebok’s ""Life is Not a Spectator Sport"" message. As a @Reebok partner, I'm proud to see these worlds collide to help the next generation. ",Twitter Web App,False,en,0.31212121212121213,41,58,458,4
False,2022-03-23 00:00:23+00:00,Follow and guide the Traveling Creatures along their journey at   @creatureNFT,Twitter for iPhone,False,en,0.0,139,95,502,14
False,2022-03-21 01:53:08+00:00,Free throws look different these days @djdiesel ,Twitter for iPhone,False,en,0.2,2597,215,18702,267
False,2022-03-20 17:43:26+00:00,Ready to get back in the game? Save on the 90-Day Challenge with GF-9 today. 💪 @novexbiotech #novexbrandpartner #gf9 ,Twitter Web App,False,en,-0.06666666666666667,9,32,175,1
False,2022-03-15 22:25:01+00:00,It's time to get on down to boogie town 🕺🏿🕺🏿 #dancingwithmyself #camillekostek ,Twitter for iPhone,False,en,-0.15555555555555559,81,86,671,5
False,2022-03-14 01:33:18+00:00,Choose delicious taste and stay hydrated during the madness with Alkaline88® #EliteHydration #DeliciouslySmooth ,Twitter Web App,False,en,1.0,44,100,591,10
False,2022-03-13 04:54:05+00:00,If you knew better you’d do better,Twitter for iPhone,False,en,0.5,737,294,4573,56
False,2022-03-10 02:07:44+00:00,Wow ,Twitter for iPhone,False,qst,0.1,100,105,739,8
False,2022-03-10 01:39:06+00:00,"Public sale going live in 20 minutes

Go get em @astrals_nft

",Twitter for iPhone,False,en,0.06818181818181818,62,79,483,1
False,2022-03-09 21:44:09+00:00,My brother @SnoopDogg @Astrals_NFT ,Twitter for iPhone,False,en,0.0,218,93,1467,13
False,2022-03-09 19:41:22+00:00,"MINT DAY IS FINALLY HERE!!! 
@Astrals_NFT 
Proud of my team and community. Love y’all",Twitter for iPhone,False,en,0.43333333333333335,121,89,961,9
False,2022-03-09 14:14:50+00:00,gm gm,Twitter for iPhone,False,en,0.0,151,411,3163,32
False,2022-03-09 03:55:54+00:00,"When i first got into this space I didn’t fully grasp the importance of discord. I now know, this is where the community begins. @Astrals_NFT 

",Twitter for iPhone,False,en,0.25,133,95,798,9
False,2022-03-08 21:41:31+00:00,The Big Aristotle commands you to watch the Season Finale of @SeeYourVoiceFox TONIGHT at 9p/8c!,Twitter for iPhone,False,en,0.0,18,45,275,6
False,2022-03-07 03:40:48+00:00,#newpfp who dis? @Astrals_NFT ,Twitter for iPhone,False,en,0.0,491,341,3498,106
False,2022-03-05 18:36:22+00:00,"A jack of all trades is a master of none, but oftentimes better than a master of one",Twitter for iPhone,False,en,0.5,1009,356,6340,96
False,2022-03-03 18:02:05+00:00,"Shoutout to all the 5,000+ fans, our performing artists @lilwayne, @zedd, @diplo, and our incredible partners who made this year's @ShaqsFunHouse Los Angeles presented by @ftx_official possible. We couldn't have pulled it off without you. See you next year in Phoenix, AZ! ",Twitter Web App,False,en,0.3,48,71,473,10
False,2022-03-01 17:39:54+00:00,I cofounded @thesteadyapp to help Americans increase their incomes. Thanks to @kiaraalfonseca @ABC for highlighting our latest project: getting cash assistance to people affected by the justice system with @JustIncomeGNV @CommunitySpring @mayorsforagi ,Twitter Web App,False,en,0.35,47,60,334,8
False,2022-02-28 21:09:48+00:00,"Like father, like son @SSJreef ",Twitter for iPhone,False,en,0.0,550,133,6745,42
False,2022-02-28 20:23:00+00:00,"Eye exams have come a long way! And if you need glasses, try on my S/O by Shaquille O’Neal Eyewear - frames are designed to fit men of all sizes.  
Visit  today to schedule your appt and view the collection.
@myeyedr
#MyEyeDr #MyEyeDrExclusive #Shaqstyle ",Twitter Web App,False,en,0.16875,30,49,386,14
False,2022-02-27 20:23:37+00:00,SHAQ.SOL got a nice ring to it,Twitter for iPhone,False,en,0.6,2635,2047,16077,371
False,2022-02-26 18:00:00+00:00,Men are going crazy about GF-9 – and I’m one of them. I lost my motivation and then BAM! This growth hormone boosting formula brought my drive back. Get yours today. @NovexBiotech #novexbrandpartner #gf9 ,Emplifi,False,en,-0.375,25,136,388,5
False,2022-02-25 19:57:22+00:00,"Say hello to the #Epson #RapidReceipt Scanner. This organizing dream machine scanifizes, digitizes and categorizes your tax forms, docs and rogue receipts. Plus it works with major financial apps. #receiptrelief ",Twitter Web App,False,en,0.03125,19,51,326,7
False,2022-02-25 17:28:09+00:00,"This is why i got in the NFT space, its all about taking care of Eachother.

Thank you @MekkaFroggo for making THE DIESEL froggish! 
Also @mekka_lab  &amp; @Astrals_NFT are officially partners!!
Mekkalabs is also helping with the derug of @kyobogenesis at no cost! ",Twitter for iPhone,False,en,0.0,192,213,833,36
False,2022-02-23 20:39:48+00:00,"Make sure to get in on the limited drop of the new @KulturedMisfits Collection that me and @QuavoStuntin put our spin on - they wont last long. And if you haven’t seen it yet, go check out the premiere of The Game Plan on TNT. Episode 2 out tomorrow @BleacherReport @OBB ",Twitter Web App,False,en,0.01915584415584415,21,35,178,1
False,2022-02-22 14:33:59+00:00,gm,Twitter for iPhone,False,qst,0.0,732,1385,13121,131
False,2022-02-21 15:04:01+00:00,#Ad Shaq vs. Drew. Cheez-It vs. Pringles. And YOU could win a trip to New Orleans to play in this epic battle. Vote for Team Shaq or Team Drew with #CrunchClassicEntry. No purchase necessary. Rules &amp; alt Entry info:  ,Twitter Web App,False,en,0.2590909090909091,54,95,646,7
False,2022-02-19 16:02:22+00:00,Be careful who you share good news with.,Twitter for iPhone,False,en,0.3,35213,1133,151775,1827
False,2022-02-18 22:14:28+00:00,"Great to have @BTLaesthetics #EmsculptNeo with us for @ShaqsFunHouse, we got folks out here 💪🏿 building muscle and 🔥 burning fat while partying. 🎉 ",Twitter Web App,False,en,0.8,26,41,349,3
False,2022-02-18 17:05:10+00:00,"Yo! Take on Me, KD and Ronnie2K in MyTEAM. Win and you get to add Ronnie2K to your MyTEAM squad! You can find us in Spotlight Challenges. #NBA2K22 #AnyoneAnywhere #MyTEAM @Ronnie2K",Twitter Web App,False,en,1.0,20,53,298,5
False,2022-02-17 22:08:28+00:00,"Big night with @arcade_1up at @ShaqsFunHouse . Revealed my new NBA JAM: SHAQ EDITION and me and my man @diplo went head-to-head playing on a 16 ft tall NBA JAM. Let's just say I let him win... 😏  All good, I'll get another dubb soon on my very own NBA JAM: SHAQ EDITION! ",Twitter Web App,False,en,0.5222727272727272,33,55,372,10
False,2022-02-17 22:06:12+00:00,The Game Plan with Shaquille O’Neal premieres TONIGHT at 7PM ET on TNT ,Twitter for iPhone,False,en,-0.4,40,38,334,8
False,2022-02-17 22:01:50+00:00,The energy was off the charts 📈 at @ShaqsFunHouse thanks to @CelsiusOfficial! Thank you CELSIUS for keepin' the party energized throughout the night. ,Twitter Web App,False,en,0.25,15,25,250,2
False,2022-02-16 23:00:30+00:00,"A burger fit for me! The Half Pound @eatmeatdistrict “SHAQ Burger"" &amp; ""The Smash Burger"" were both big in size and taste at @shaqsfunhouse 🍔 ",Twitter Web App,False,en,0.11111111111111112,26,42,387,4
False,2022-02-16 21:12:32+00:00,I’m rockin with @SnoopDogg 🚀🚀 ,Twitter for iPhone,False,en,0.0,380,270,2394,28
False,2022-02-16 20:23:09+00:00,"It was an honor to DJ this year's Halftime Show with @PepsiStronger. We lit up the room with Pepsi Blue and I'm also thrilled to announce that for every ticket sold to this year's @ShaqsFunHouse, $1 will go towards Big Brothers Big Sisters community program! ",Twitter Web App,False,en,0.15,24,29,312,5
False,2022-02-16 02:00:23+00:00,Took @ShaqsFunHouse party to the moon 🚀🌕 with @FTX_Official! Thanks again to my friends over at FTX for making this the biggest and baddest party of the 🏈 Big Weekend! ,Twitter Web App,False,en,0.1,130,116,1539,17
False,2022-02-15 19:08:10+00:00,"Thank you to my frens at @Blockassetco for airdropping me a PFP of a hero of mine, Muhammad Ali. His ideals are as important now in the age of web3 as they were in his lifetime. ",Twitter for iPhone,False,en,0.4,159,110,747,28
False,2022-02-12 05:05:04+00:00,"We are LIVE from Los Angeles with @ShaqsFunHouse for the very first time thanks to @LomotifOfficial! Join me from the comfort of your own home at Big Game Weekend's most over the top event featuring @LilTunechi, @Zedd and @Diplo.  ",Twitter Media Studio,False,en,0.23892045454545457,83,143,427,21
False,2022-02-10 14:00:17+00:00,LOUISIANA! Let’s welcome my friends to the Boot. Download @WynnBET and get in on the action! ,Emplifi,False,en,0.4625,28,39,221,1
False,2022-02-09 19:44:30+00:00,The more you give the more you get,Twitter for iPhone,False,en,0.5,718,468,5101,81
False,2022-02-08 19:39:18+00:00,"We are 3 DAYS away from Shaq’s Fun House Los Angeles! Join me at @ShaqsFunHouse - presented by @FTX_Official - featuring performances from @LilTunechi, @Zedd, @Diplo and myself @DJDiesel. All tickets and @WynnSocial tables are almost sold out! ",Twitter Web App,False,en,0.46875,44,73,308,7
False,2022-02-08 01:19:53+00:00,4 more days! ,Twitter for iPhone,False,en,0.625,19,36,202,1
False,2022-02-04 00:08:17+00:00,"Today, @CISNational received a transformative gift of $133.5 million from MacKenzie Scott. As a board member, I couldn’t be more grateful. This is a game-changer for students across the country and I'm excited to see how this donation will change lives! #AllInForKids ",Twitter for iPhone,False,en,0.484375,65,107,506,8
False,2022-02-03 19:41:30+00:00,"This is serious, we can make you delirious 
@BustaRhymes ",Twitter for iPhone,False,en,-0.3333333333333333,139,98,2049,10
False,2022-02-03 19:28:06+00:00,"🕹 Who's excited for some Shaq-sized experiences at @ShaqsFunHouse with @arcade_1up ? While @arcade_1up is bringing some games and reveals, I’m bringing the heat and challenging any of my celebrity friends to play me in NBA Jam. Who’s up for the challenge? 🏀 ",Twitter Web App,False,en,0.4375,608,49,285,8
False,2022-02-03 17:58:12+00:00,I think im getting the hang of this Minting thing @FellowshipDAO ,Twitter for iPhone,False,en,0.0,476,507,2114,151
False,2022-02-02 17:33:30+00:00,I’m all about my chicken @DroniesNFT ,Twitter for iPhone,False,en,-0.6,576,501,2555,143
False,2022-02-02 02:59:34+00:00,"Hey @droniesNFT, thanks for this dope 1/1. I love the mystery behind your collection. ",Twitter for iPhone,False,en,0.09999999999999998,684,443,2533,199
False,2022-01-29 14:23:41+00:00,"!gm, always remember… 

Excellence is not a singular act but a habit.",Twitter for iPhone,False,en,0.0,418,278,2997,46
False,2022-01-27 20:54:14+00:00,"Gm #solana. I just received my first #Solana NFT from @JungleCatsIO ❤️ 
Welcome Shaq-a-Cat! 🤯 

Link up on Spaces tomorrow? #GROAR ",Twitter for iPhone,False,en,0.625,530,667,2611,143
False,2022-01-26 20:02:16+00:00,Check out my Oscar shortlisted doc THE QUEEN OF BASKETBALL at any Laemmle theater in Los Angeles. I’m footing the bill. Saturday 1/29 or Sunday 1/30 at 12 Noon. Bring your family and friends out to honor the GOAT - Lucy Harris. Long Live The Queen.,Twitter for iPhone,False,en,0.043181818181818175,48,79,370,8
