is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Events [Entity Service],2022 United States midterm elections,Political Race,2022 United States midterm elections,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States politics,Unified Twitter Taxonomy,United States political events,Unified Twitter Taxonomy,2022 United States midterm elections,"[0.4225, 'iamavoter', 'Person']"
False,Person,Hayden Panettiere,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Actor,Hayden Panettiere,Unified Twitter Taxonomy,Hayden Panettiere,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.9699, 'Demarjay Smith', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,"[0.9795, 'Time For Yourself', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Unified Twitter Taxonomy,Famous families,Unified Twitter Taxonomy,Kardashian-Jenner,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entities [Entity Service],Food,Interests and Hobbies Category,Cuisines,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.516, 'What', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,Taye Diggs,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.9815, 'Demetrice Gillespie', 'Person']"
False,Person,Mariah Carey,Person,Nick Cannon,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Musician,Mariah Carey,Music Genre,Pop,"[0.9683, 'Nick Cannon', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,Events [Entity Service],2022 United States midterm elections,Political Race,2022 United States midterm elections,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States politics,Unified Twitter Taxonomy,United States political events,Unified Twitter Taxonomy,2022 United States midterm elections,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.7457, 'NationalHousewifeDay', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,T.R. Knight,"[0.9839, 'T.R. Knight', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,"[0.5959, 'Maria', 'Other']"
False,TV Shows,Queer Eye (Netflix),TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Reality TV,Unified Twitter Taxonomy,Television,"[0.6794, 'QueerEye', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,"[0.8165, 'Blindfolded Musical Chairs', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Unified Twitter Taxonomy,Entertainment events,Unified Twitter Taxonomy,People's Choice Awards,"[0.612, 'Turbo Day', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.9809, 'Steve Spangler', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Taylor Swift,
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,"[0.7825, 'Halloween', 'Other']"
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.5096, 'Halloween', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Swifties,Unified Twitter Taxonomy,Talk shows,Fan Community,Swifties,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Unified Twitter Taxonomy,Cultural events,"[0.6443, 'Halloween', 'Other']"
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,"[0.6396, 'Halloween', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,Julia Roberts,"[0.5733, 'Julia', 'Other']"
False,Person,Katie Couric,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Entertainment Personality,Katie Couric,Unified Twitter Taxonomy,Katie Couric,Unified Twitter Taxonomy,Television,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Unified Twitter Taxonomy,Entertainment events,Unified Twitter Taxonomy,People's Choice Awards,"[0.9521, 'TheEllenShow', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,Jimmy Kimmel,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.6802, 'Andy', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,Keith Urban,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,
False,Person,Hilary Swank,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Actor,Hilary Swank,Unified Twitter Taxonomy,Hilary Swank,"[0.7456, 'Halloween', 'Other']"
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.503, 'Andy', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Shows,American Idol,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Reality TV,"[0.9741, 'Katy Perry', 'Person']"
False,Person,Leslie Jordan,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Actor,Leslie Jordan,Unified Twitter Taxonomy,Leslie Jordan,Unified Twitter Taxonomy,Television,"[0.9798, 'Leslie Jordan', 'Person']"
False,Person,Drake,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Musician,Drake,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.927, 'Drake', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Swifties,Unified Twitter Taxonomy,Talk shows,"[0.9715, 'Mystery Word', 'Other']"
False,Person,Taylor Swift,Person,Stevie Wonder,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Musician,Taylor Swift,Musician,Stevie Wonder,"[0.9742, 'Stevie Wonder', 'Person']"
False,TV Genres,Talk shows,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,"[0.599, 'Halloween', 'Other']"
False,Person,Kim Kardashian,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entertainment Personality,Kim Kardashian,"[0.4948, 'Kim', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.7158, 'Bop', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.3906, 'TBT', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Taylor Swift,Person,Ellen DeGeneres,"[0.4814, 'Midnight', 'Other']"
False,Person,John Krasinski,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Actor,John Krasinski,Unified Twitter Taxonomy,John Krasinski,Unified Twitter Taxonomy,Television,
False,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,Interests and Hobbies Vertical,Society,Interests and Hobbies Category,Marriage,Unified Twitter Taxonomy,Ellen DeGeneres,Unified Twitter Taxonomy,Celebrities,"[0.9562, 'Mary Murphy', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Pet Business,Unified Twitter Taxonomy,Animals,Unified Twitter Taxonomy,Pets,Unified Twitter Taxonomy,Dogs,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.9702, 'Colin Farrell', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,Person,Rob Lowe,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Actor,Rob Lowe,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.65, 'tarantula', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Person,Jennifer Lopez,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,"[0.5337, 'HeadsUpPlayoftheDay', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,Person,Jamie Lee Curtis,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Actor,Jamie Lee Curtis,Unified Twitter Taxonomy,Jamie Lee Curtis,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,"[0.9345, 'SkyMall', 'Other']"
False,TV Genres,Talk shows,Events [Entity Service],Pink October,Business Taxonomy,Entertainment & Leisure Business,Reoccurring Trends,Pink October,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,"[0.7323, 'BreastCancerAwarenessMonth', 'Other']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,Entertainment Personality,Ellen DeGeneres,
False,Person,Jason Bateman,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Actor,Jason Bateman,Unified Twitter Taxonomy,Jason Bateman,Unified Twitter Taxonomy,Television,
False,TV Shows,The Ellen DeGeneres Show,TV Shows,The Ellen DeGeneres Show,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Television,"[0.837, 'Sophia Grace', 'Person']"
False,Person,Hugh Jackman,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Actor,Hugh Jackman,Unified Twitter Taxonomy,Hugh Jackman,Unified Twitter Taxonomy,Television,"[0.5778, 'Hugh', 'Person']"
False,Person,Matthew Shepard,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,"[0.9655, 'Matthew Shepard', 'Person']"
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,
False,TV Genres,Talk shows,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Talk shows,Person,Ellen DeGeneres,
