is Elon Musk,created at,text,source,possibly sensitive,lang,sentiment,retweet count,reply count,like count,quote count
False,2022-11-16 07:46:26+00:00,"Wir haben Möglichkeiten zur Förderung der wirtschaftlichen Beziehungen, der Zusammenarbeit im Verteidigungsbereich und andere wichtige Themen besprochen. 🇮🇳 🇩🇪",Twitter for iPhone,False,de,0.0,1216,59,4135,6
False,2022-11-16 07:46:24+00:00,"Ich freue mich sehr, @Bundeskanzler Scholz zu treffen. Wir treffen uns in diesem Jahr zum dritten Mal und haben auf den Grundlagen aufgebaut, die wir bei den früheren Regierungskonsultationen gelegt haben. ",Twitter for iPhone,False,de,0.0,2784,166,14656,19
False,2022-11-16 07:32:31+00:00,"Delighted to meet Chancellor Scholz. This is our third meeting this year and we built on the strong ground covered during the Inter Governmental Consultations held earlier. We discussed ways to boost economic ties, defence collaboration and other important issues. @Bundeskanzler ",Twitter for iPhone,False,en,0.22976190476190478,2465,141,8704,22
False,2022-11-16 07:29:19+00:00,Les liens étroits entre l'Inde et la France sont une force qui contribue au bien commun. 🇮🇳 🇫🇷,Twitter for iPhone,False,fr,0.0,1492,99,7447,11
False,2022-11-16 07:29:18+00:00,"Comme toujours, une excellente rencontre avec le Président @EmmanuelMacron. Nous avons eu des discussions approfondies sur diverses questions, notamment le renforcement de la coopération dans les domaines de la défense, de l'énergie nucléaire et de la sécurité alimentaire. ",Twitter for iPhone,False,fr,0.0,3042,200,18446,27
False,2022-11-16 07:18:21+00:00,"As always, an excellent meeting with President @EmmanuelMacron. We had in-depth discussions on various issues including boosting cooperation in defence, nuclear energy and food security. Close India-France ties are a force of great global good. 🇮🇳 🇫🇷 ",Twitter for iPhone,False,en,0.5,3129,247,17236,42
False,2022-11-16 07:17:13+00:00,"Delighted to meet PM @leehsienloong in Bali. We discussed boosting avenues of India-Singapore cooperation in sectors such as the green economy, renewable energy, FinTech and deepening trade relations. Singapore is an important pillar of India’s ‘Act East’ policy. ",Twitter for iPhone,False,en,0.22499999999999998,2331,134,8541,20
False,2022-11-16 07:01:08+00:00,Emphasised on making digital technology more inclusive so that a meaningful change can be brought in the lives of the poor. Also talked about India’s tech related efforts which have helped millions of Indians particularly during the pandemic.,Twitter for iPhone,False,en,0.12777777777777777,1544,104,4691,10
False,2022-11-16 07:01:07+00:00,Addressed the @g20org session on Digital Transformation. Many tech innovations are among the biggest transformations of our era. Technology has emerged as a force multiplier in battling poverty. Digital solutions can show the way to solve global challenges like climate change. ,Twitter for iPhone,False,en,0.125,3102,189,11097,42
False,2022-11-16 04:11:47+00:00,With G-20 leaders at the Mangrove Forest in Bali. @g20org ,Twitter for iPhone,False,en,0.0,7187,737,45854,142
False,2022-11-15 16:22:56+00:00,An eventful day at the G20 Summit in Bali. Sharing the day’s highlights… ,Twitter Media Studio,False,en,0.0,7691,1118,37157,194
False,2022-11-15 15:24:04+00:00,"Met @NOIweala, the DG of @wto earlier today at the @g20org Summit. ",Twitter for iPhone,False,en,0.0,3419,259,20323,32
False,2022-11-15 15:07:00+00:00,ଓଡ଼ିଶା ଏବଂ ବାଲି ମଧ୍ୟରେ ଏକ ସ୍ୱତନ୍ତ୍ର ସମ୍ପର୍କ ,Twitter Media Studio,False,or,0.0,2123,171,7693,38
False,2022-11-15 15:04:03+00:00,India is always committed to furthering global good. ,Twitter Media Studio,False,en,0.35,3580,283,10716,35
False,2022-11-15 15:02:45+00:00,Much has changed in India since 2014… ,Twitter Media Studio,False,en,0.2,5072,814,20707,151
False,2022-11-15 15:02:23+00:00,India’s rapid progress at a time when we are marking 75 years since freedom from colonial rule. ,Twitter Media Studio,False,en,0.0,2883,151,7565,19
False,2022-11-15 15:01:39+00:00,India and Indonesia…shared cultural linkages and strong historical ties. ,Twitter Media Studio,False,en,0.17777777777777778,3058,175,9233,22
False,2022-11-15 15:01:21+00:00,"They say- it’s a small world. And, if we see the 🇮🇳 🇮🇩 friendship, it is totally correct. ",Twitter Media Studio,False,en,-0.125,2786,134,8829,21
False,2022-11-15 11:24:56+00:00,"Happy to have met you in Bali, @DrTedros! India is committed to doing everything possible to build a healthier planet. ",Twitter for iPhone,False,en,0.5,2702,283,12191,31
False,2022-11-15 11:19:02+00:00,Enriching interaction with @KGeorgieva and @GitaGopinath. ,Twitter for iPhone,False,en,0.0,4507,397,32456,87
False,2022-11-15 11:17:30+00:00,Happy to have met @WorldBank President @DavidMalpassWBG. ,Twitter for iPhone,False,en,0.8,3139,192,14441,19
False,2022-11-15 11:16:10+00:00,With my friend President @EmmanuelMacron during the @g20org Summit earlier today. ,Twitter for iPhone,False,en,0.0,6905,624,60403,108
False,2022-11-15 11:15:07+00:00,Insightful deliberations with President @Macky_Sall on boosting India-Senegal ties and deepening cooperation with Africa. @PR_Senegal ,Twitter for iPhone,False,en,0.0,2796,138,11601,18
False,2022-11-15 11:13:06+00:00,Excellent interaction with @MinPres Mark Rutte during the @g20org Summit. ,Twitter for iPhone,False,en,1.0,2994,155,14776,28
False,2022-11-15 11:10:49+00:00,Glad to see you PM @RishiSunak. Looking forward to working together in the times to come. @10DowningStreet ,Twitter for iPhone,False,en,0.5,13420,1969,126264,354
False,2022-11-15 11:09:33+00:00,Happy to have met @POTUS @JoeBiden at the @g20org Summit in Bali. We had fruitful exchanges on key issues. ,Twitter for iPhone,False,en,0.4,4858,418,28768,85
False,2022-11-15 09:37:11+00:00,"The accomplishments of Indian diaspora make us proud. Addressing a community programme in Bali, Indonesia. ",Twitter Media Studio,False,en,0.8,3820,354,11597,85
False,2022-11-15 06:52:35+00:00,"కృష్ణ గారు తన అద్భుత నటనా కౌశలంతో,ఉన్నతమైన,స్నేహపూర్వకమైన వ్యక్తిత్వంతో ప్రజల హృదయాలను గెలుచుకున్న ఒక లెజెండరీ సూపర్ స్టార్.ఆయన మృతి సినీ ప్రపంచానికి తీరని లోటు.ఈ విషాదకర సమయంలో  @urstrulyMahesh, వారి కుటుంబసభ్యులకు నా ప్రగాఢ సానుభూతి. ఓం శాంతి.",Twitter for iPhone,False,te,0.0,9314,377,45328,79
False,2022-11-15 06:31:21+00:00,"ભગવાન બિરસા મુંડાજીની જન્મજયંતી નિમિત્તે હાર્દિક શુભકામનાઓ..!

અમારા માટે 'જનજાતીય ગૌરવ દિવસ' એ સાચા અર્થેમાં આદિવાસી સમુદાયના ઉત્કર્ષ અને મંગલને સિધ્ધ કરવાનો અવસર છે. “વનબંધુ કલ્યાણ યોજના” જેવા હિતકારી પ્રકલ્પો દ્વારા સૌનો સાથ-સૌનો વિકાસ એજ અમારો ધ્યેય….. ",Twitter for iPhone,False,gu,0.0,1968,149,5819,11
False,2022-11-15 06:29:22+00:00,"Krishna Garu was a legendary superstar, who won hearts of people through his versatile acting and lively personality. His demise is a colossal loss to the world of cinema and entertainment. In this sad hour my thoughts are with @urstrulyMahesh and his entire family. Om Shanti.",Twitter for iPhone,False,en,0.15606060606060604,10158,532,50687,92
False,2022-11-15 06:17:37+00:00,"આપણા આદિવાસી ભાઈ-બહેનોએ અંગ્રેજી શાસકોને, વિદેશી તાકતોને બતાવી આપ્યું હતું કે સ્વાભિમાન શું હોય છે, સામર્થ્ય શું હોય છે, પ્રકૃતિ અને પરંપરા માટે પ્રેમ શું હોય છે અને જીવનના અંત સુધી મુલ્યો માટે અને દેશની આઝાદી માટે કેવી રીતે લડી શકાય છે…… ",Twitter for iPhone,False,gu,0.0,2053,147,6041,17
False,2022-11-15 03:42:22+00:00,"In India, in order to further sustainable food security, we are emphasising on natural farming and making millets, along with other traditional food grains, more popular. Also talked about India’s strides in renewable energy.",Twitter for iPhone,False,en,0.17916666666666667,2588,167,9960,23
False,2022-11-15 03:42:21+00:00,"At the @g20org Summit this morning, spoke at the session on Food and Energy Security. Highlighted India’s efforts to further food security for our citizens. Also spoke about the need to ensure adequate supply chains as far as food and fertilisers are concerned. ",Twitter for iPhone,False,en,0.14444444444444446,5170,392,22657,72
False,2022-11-15 03:30:26+00:00,समस्त झारखंडवासियों को राज्य के स्थापना दिवस की बहुत-बहुत बधाई। मेरी कामना है कि प्राकृतिक संसाधन और जनजातीय कला-संस्कृति से समृद्ध यह प्रदेश प्रगति की ऊंचाइयों को प्राप्त करे।,Twitter for iPhone,False,hi,0.0,4167,531,22092,50
False,2022-11-15 03:00:56+00:00,आप सभी को जनजातीय गौरव दिवस की अनेकानेक शुभकामनाएं। भगवान बिरसा मुंडा जी शत-शत नमन।  #JanjatiyaGauravDivas ,Twitter Media Studio,False,hi,0.0,3886,423,10829,91
False,2022-11-14 16:26:11+00:00,Grateful to the Indian community for the warm welcome in Bali! ,Twitter for iPhone,False,en,0.8,7037,800,43322,95
False,2022-11-14 14:40:52+00:00,Reached Bali to take part in the @g20org Summit. ,Twitter for iPhone,False,en,0.0,6505,797,34490,100
False,2022-11-14 14:39:43+00:00,Halo Indonesia. Telah tiba di Bali untuk ambil bagian dalam helatan KTT G20. Saya berharap dapat berdiskusi dengan para pemimpin dunia mengenai berbagai isu global. @g20org ,Twitter for iPhone,False,in,0.0,4277,436,22383,73
False,2022-11-14 06:47:39+00:00,"Leaving for Bali, Indonesia, to take part in the G-20 Summit. I will have the opportunity to interact with various world leaders on a wide range of issues. I will also be addressing a community programme. @g20org 

",Twitter for iPhone,False,en,-0.05,4469,873,19739,87
False,2022-11-14 03:36:48+00:00,"On his birth anniversary, tributes to our former PM Pandit Jawaharlal Nehru Ji. We also recall his contribution to our nation.",Twitter for iPhone,False,en,0.0,6839,2727,60071,611
False,2022-11-13 15:44:59+00:00,"I look forward to receiving your insightful ideas and suggestions for this month’s #MannKiBaat, which will take place on the 27th. Share them on MyGov, the NaMo App or record your message by dialling 1800-11-7800. 

",Twitter for iPhone,False,en,0.0,4457,1129,15692,98
False,2022-11-12 16:50:29+00:00,"बीते आठ सालों में गवर्नेंस को लेकर सोच में भी बदलाव आया है, अप्रोच में भी बदलाव आया है। बरसों से बंद पड़े पांच बड़े खाद के कारखानों के चालू होने से न सिर्फ देश के हजारों करोड़ रुपये विदेश जाने से बचेंगे, बल्कि किसानों को यूरिया और आसानी से मिलेगा। ",Twitter Media Studio,False,hi,0.0,4318,777,12117,81
False,2022-11-12 16:46:20+00:00,"హైద్రాబాద్ లో కూర్చుని కొందరు వ్యాపింపజేస్తున్న వదంతులను నమ్మవద్దని తెలంగాణా ప్రజానీకాన్ని కోరుతున్నాను .

ప్రజా ప్రయోజనాలను ఎల్లప్పుడూ దృష్టిలో ఉంచుకుని నిర్ణయాలు తీసుకుంటామని హామీ ఇస్తున్నాను . ",Twitter Media Studio,False,te,0.0,1785,229,6023,19
False,2022-11-12 16:45:54+00:00,"I urge the people of Telangana not to believe any rumours being spread by those sitting in Hyderabad. 

I assure the people of Telangana that we will always take decisions that are in the interest of the people. ",Twitter Media Studio,False,en,0.0,3368,366,9951,57
False,2022-11-12 16:45:08+00:00,"अब लद गए खाद को लेकर किसानों से होने वाली धोखाधड़ी के दिन! 

देशभर में अब सिर्फ भारत ब्रांड का यूरिया मिलेगा। ये इस बात का प्रमाण है कि हमारे किसानों, विशेष रूप से छोटे किसानों के लिए हम किस स्तर पर सुधार में जुटे हैं। ",Twitter Media Studio,False,hi,0.0,4512,557,14141,68
False,2022-11-12 16:44:35+00:00,India is witnessing a series of positive changes in the last 8 years and the fertilisers sector is also a part of this transformation. ,Twitter Media Studio,False,en,0.11363636363636363,3371,277,10003,28
False,2022-11-12 12:50:37+00:00,My appeal to BJP Karyakartas… ,Twitter Media Studio,False,en,0.0,5967,853,23453,117
False,2022-11-12 12:49:38+00:00,Corruption and dynasty politics are the biggest enemies of progress. BJP is committed to establishing a political culture free from these evils. ,Twitter Media Studio,False,en,0.2,3903,1254,12927,112
False,2022-11-12 12:49:14+00:00,"Hyderabad is a city of IT and innovation. Our focus is to enhance these sectors. But, the TRS government is busy with blind faith, which is slowing development. ",Twitter Media Studio,False,en,-0.2,3285,271,10361,33
False,2022-11-12 12:48:19+00:00,BJP and Telangana have a very special relation. ,Twitter Media Studio,False,en,0.4642857142857143,2986,264,9776,31
False,2022-11-12 12:47:51+00:00,Addressed energetic BJP Karyakartas in Hyderabad. I laud every Telangana BJP Karyakarta for their outstanding efforts among the people. We seek to serve the state based on a positive and development oriented agenda. @BJP4Telangana ,Twitter for iPhone,False,en,0.4090909090909091,2722,145,8568,21
False,2022-11-12 10:56:18+00:00,Happy to be in Ramagundam. Addressing a programme at launch of various development works. ,Twitter Media Studio,False,en,0.4,3350,366,11119,46
False,2022-11-12 10:12:58+00:00,బీజేపీ కార్యకర్తలకు నా విజ్ఞప్తి ,Twitter Media Studio,False,te,0.0,2533,327,9982,39
False,2022-11-12 09:47:50+00:00,హైదరాబాద్ లో ఉత్సాహ వంతులైన బీజేపీ కార్యకర్తలను ఉద్దేశించి ప్రసంగించాను.అలుపెరుగని ఉత్సాహంతో ప్రజలకోసం అనేక కార్యక్రమాలు చేస్తున్న ప్రతీ బీజేపీ కార్యకర్తను మనసారా అభినందిస్తున్నాను.సానుకూలమైనఅభివృద్ధే మన ఎజెండాగా మనమందరం రాష్ట్రానికి సేవ చేసేందుకు సిద్ధం అవుదాం. ,Twitter for iPhone,False,te,0.0,1859,145,7323,32
False,2022-11-12 09:42:54+00:00,"ఆంధ్రప్రదేశ్ ప్రజలు  ప్రియస్వభావానికి, కష్టపడేతత్వానికి పెట్టింది పేరు. అంతర్జాతీయస్థాయిలో పలు రంగాల్లో ఆంధ్రులు సాధించిన విజయాలు ఎంతమాత్రం ఆశ్చర్యం కలిగించవు. ",Twitter Media Studio,False,te,0.0,1807,136,6042,29
False,2022-11-12 09:42:12+00:00,విశాఖపట్నం.. విశేష పట్నం. గొప్ప  వాణిజ్య కేంద్రంగా ఈ నగరం ప్రత్యేకతను సంతరించుకుంది. ,Twitter Media Studio,False,te,0.0,1766,120,6360,23
False,2022-11-12 09:41:43+00:00,"In these challenging times, India is scaling new heights of progress. The eyes of the world are on India. ",Twitter Media Studio,False,en,0.3181818181818182,2790,212,8064,20
False,2022-11-12 09:40:58+00:00,We are working with a vision of inclusive growth. An example of this approach is how we see the infra sector. ,Twitter Media Studio,False,en,0.0,2591,164,6960,20
False,2022-11-12 07:52:02+00:00,BJP cares for the people of Telangana. We will fulfill their aspirations and work for the state's progress. ,Twitter Media Studio,False,en,0.0,3530,455,12186,69
False,2022-11-12 05:16:07+00:00,"Projects pertaining to connectivity, oil and gas sector being launched in Visakhapatnam, will give fillip to Andhra Pradesh's growth. ",Twitter Media Studio,False,en,0.0,3601,418,10646,59
False,2022-11-12 04:35:13+00:00,ಅವರ ನಿಧನದಿಂದ ನೋವಾಗಿದೆ. ಅವರ ಕುಟುಂಬಕ್ಕೆ ನನ್ನ  ಸಂತಾಪಗಳು.  ಓಂ ಶಾಂತಿ.,Twitter for iPhone,False,kn,0.0,879,83,4311,6
False,2022-11-12 04:35:11+00:00,ಶ್ರೀ ಆರ್.ಎಲ್.ಕಶ್ಯಪ್ ಅವರು ಬಹುಮುಖ ವ್ಯಕ್ತಿತ್ವದವರು ಮತ್ತು ಶ್ರೇಷ್ಠ ವಿದ್ವಾಂಸರು. ಅವರಿಗೆ ಗಣಿತ ಮತ್ತು ವೈಜ್ಞಾನಿಕ ಜ್ಞಾನ ಶ್ರೀಮಂತಿಕೆಯ ಅನುಗ್ರಹವಿತ್ತು. ಅವರು ಭಾರತದ ಸಾಂಸ್ಕೃತಿಕ ಬೇರುಗಳ ಬಗ್ಗೆ ಬಹಳ ಹೆಮ್ಮೆಪಡುತ್ತಿದ್ದರು ಮತ್ತು ವೈದಿಕ ಅಧ್ಯಯನದಲ್ಲಿ ತಮ್ಮನ್ನು ತಾವು ಗುರುತಿಸಿಕೊಂಡರು. ,Twitter for iPhone,False,kn,0.0,2128,183,12605,26
False,2022-11-12 04:04:43+00:00,Shri RL Kashyap was a multifaceted personality and great scholar. He was blessed with rich mathematical and scientific knowledge. He was very proud of India’s cultural roots and distinguished himself in Vedic studies. Pained by his demise. Condolences to his family. Om Shanti. ,Twitter for iPhone,False,en,0.45499999999999996,3206,336,12234,43
False,2022-11-12 02:09:39+00:00,हिमाचल प्रदेश की सभी विधानसभा सीटों के लिए आज मतदान का दिन है। देवभूमि के समस्त मतदाताओं से मेरा निवेदन है कि वे लोकतंत्र के इस उत्सव में पूरे उत्साह के साथ भाग लें और वोटिंग का नया रिकॉर्ड बनाएं। इस अवसर पर पहली बार वोट देने वाले राज्य के सभी युवाओं को मेरी विशेष शुभकामनाएं।,Twitter for iPhone,False,hi,0.0,6270,1187,30068,168
False,2022-11-11 17:16:53+00:00,"திண்டுக்கல்லில், மகாத்மா காந்திஜியோடு நெருங்கிய தொடர்புடைய இடத்தில் இருந்தது, மறக்கமுடியாத நாளாக அமைந்துள்ளது. தமிழக மக்கள் காட்டிய அரவணைப்பு மிகச்சிறப்பாக இருந்தது. அவர்களது அன்புக்கு நன்றி.  ",Twitter for iPhone,False,ta,0.0,1597,191,5150,23
False,2022-11-11 17:15:32+00:00,"ಶ್ರೀ ಕನಕದಾಸರ ತತ್ವ ಬೋಧನೆಗಳು ವಿಶೇಷವಾಗಿ ಕರ್ತವ್ಯಕ್ಕೆ ಒತ್ತು ನೀಡುವುದು, ಸಾಮಾಜಿಕ ಸಾಮರಸ್ಯ ಮತ್ತು ನಮ್ಮ ಭವ್ಯ ಸಂಸ್ಕೃತಿಯ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಪಡುವುದು ಇಂದಿಗೂ ಬಹಳ ಪ್ರಸ್ತುತವಾಗಿವೆ. ",Twitter for iPhone,False,kn,0.0,1164,82,4408,9
False,2022-11-11 16:14:01+00:00,ಕರ್ನಾಟಕ ಮತ್ತು ತಮಿಳುನಾಡಿನಲ್ಲಿ ವೈವಿಧ್ಯಮಯ ಕಾರ್ಯಕ್ರಮಗಳಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಇಂದು ವಿಶೇಷ  ದಿನವಾಗಿದೆ. ಇಂದಿನ ಮುಖ್ಯಾಂಶಗಳು ಇಲ್ಲಿವೆ. ,Twitter Media Studio,False,kn,0.0,2339,219,10038,26
False,2022-11-11 16:13:44+00:00,கர்நாடகா மற்றும் தமிழ்நாட்டில் பல்வேறு நிகழ்ச்சிகளால் நிறைந்த நாள் இன்று. இன்றைய நிகழ்வுகளின் முக்கிய அம்சங்கள். ,Twitter Media Studio,False,ta,0.0,1996,145,6907,21
False,2022-11-11 15:54:50+00:00,"కర్ణాటక, తమిళనాడు రాష్ట్రాల్లో  పలు కార్యక్రమాల్లో పాల్గొన్న అనంతరం, సాదర స్వాగతం నడుమ ఆంధ్ర ప్రదేశ్ లోని  విశాఖపట్నం చేరుకున్నాను. ",Twitter for iPhone,False,te,0.0,2298,223,11937,38
False,2022-11-11 15:52:10+00:00,"After programmes in Karnataka and Tamil Nadu, landed in Visakhapatnam, Andhra Pradesh to a warm welcome. Sharing some glimpses. ",Twitter for iPhone,False,en,0.7,4091,361,19561,48
False,2022-11-11 15:49:36+00:00,Been an eventful day with diverse programmes in Karnataka and Tamil Nadu. Here are the highlights from today. ,Twitter Media Studio,False,en,0.0,5084,504,20906,62
False,2022-11-11 12:21:51+00:00,"வணக்கம் தமிழ்நாடு!

திண்டுக்கல்லில் அளிக்கப்பட்ட மிகச்சிறப்பான வரவேற்பால் அகமகிழ்ந்தேன். ",Twitter for iPhone,False,ta,0.0,3623,525,14124,100
False,2022-11-11 12:19:43+00:00,Vanakkam Tamil Nadu! Glimpses from a very special welcome in Dindigul. ,Twitter for iPhone,False,en,0.6321428571428571,6717,625,37126,108
False,2022-11-11 12:17:53+00:00,Mahatma Gandhi emphasised on rural development and this is how we are fulfilling his vision. ,Twitter Media Studio,False,en,0.0,3074,278,8595,36
False,2022-11-11 12:14:58+00:00,Highlighted why Gandhigram is special and spoke about the Kashi Tamil Sangam. ,Twitter Media Studio,False,en,0.35714285714285715,3442,271,10543,37
False,2022-11-11 12:14:14+00:00,Gandhigram in Tamil Nadu is a place closely associated with Bapu. The best tribute to him is to work on the ideas close to his heart. One such idea is Khadi. ,Twitter Media Studio,False,en,0.5,2716,118,6862,14
False,2022-11-11 11:07:45+00:00,Addressing 36th Convocation of Gandhigram Rural Institute in Tamil Nadu. Best wishes to the graduating bright minds. ,Twitter Media Studio,False,en,0.5666666666666668,3636,325,10186,71
False,2022-11-11 10:00:14+00:00,ಶ್ರೀ ಕನಕದಾಸರು ಮತ್ತು ಒನಕೆ ಓಬವ್ವನ ಜಯಂತಿಯ ವಿಶೇಷ ದಿನದಂದು ಕರ್ನಾಟಕಕ್ಕೆ ಬಂದಿರುವುದು ನನಗೆ ಸಂತೋಷ ತಂದಿದೆ. ಇಂದು ಉದ್ಘಾಟಿಸಲಾದ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಗಳು ಬೆಂಗಳೂರಿನ ನಗರ ಮೂಲಸೌಕರ್ಯವನ್ನು ಹೆಚ್ಚು ಸುಧಾರಿಸುತ್ತವೆ. ,Twitter for iPhone,False,kn,0.0,1851,121,7177,22
False,2022-11-11 09:53:39+00:00,ನಾಡಪ್ರಭು ಶ್ರೀ ಕೆಂಪೇಗೌಡರ ಕನಸಾದ ಬೆಂಗಳೂರು ಅಭಿವೃದ್ಧಿಗೆ ಕೇಂದ್ರದ ಎನ್‌ಡಿಎ ಸರ್ಕಾರ ಮತ್ತು ಕರ್ನಾಟಕದ ಬಿಜೆಪಿ ಸರ್ಕಾರ ಬದ್ಧವಾಗಿದೆ. ,Twitter Media Studio,False,kn,0.0,1727,135,6099,25
False,2022-11-11 09:28:15+00:00,"Be it physical, digital or social infrastructure, India’s strides are remarkable. ",Twitter Media Studio,False,en,0.19583333333333333,3244,217,8771,27
False,2022-11-11 09:27:39+00:00,"Our Government has focused on the aviation sector, giving priority to more airports and better connectivity between destinations. ",Twitter Media Studio,False,en,0.5,2476,143,6379,32
False,2022-11-11 09:27:06+00:00,"At the programme in Bengaluru, spoke at length about how the coming years would be marked by rapid transformations in the railways sector. ",Twitter Media Studio,False,en,0.1,2607,110,6411,15
False,2022-11-11 09:25:51+00:00,"Terminal 2 of the Kempegowda International Airport, Bengaluru will add capacity and further convenience. It is a part of our efforts aimed at providing top class infrastructure to our urban centres. The Terminal is beautiful and passenger friendly! Glad to have inaugurated it. ",Twitter for iPhone,False,en,0.33125,4240,254,17294,59
False,2022-11-11 09:15:27+00:00,"ಕೆಂಪೇಗೌಡ ಅಂತರರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣದ 2ನೇ ಟರ್ಮಿನಲ್,  ಸಾಮರ್ಥ್ಯ ಮತ್ತು ಅನುಕೂಲತೆಯನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ. ಇದು ನಗರ ಕೇಂದ್ರಗಳಿಗೆ ಉನ್ನತ ದರ್ಜೆಯ ಮೂಲಸೌಕರ್ಯಗಳನ್ನು ಒದಗಿಸುವ ಗುರಿಯನ್ನು ಹೊಂದಿರುವ ನಮ್ಮ ಪ್ರಯತ್ನಗಳ ಒಂದು ಭಾಗವಾಗಿದೆ. ಟರ್ಮಿನಲ್ ಸುಂದರ ಮತ್ತು ಪ್ರಯಾಣಿಕರ ಸ್ನೇಹಿಯಾಗಿದೆ! ",Twitter for iPhone,False,kn,0.0,1919,123,8197,25
False,2022-11-11 08:25:07+00:00,"I would like to compliment Karnataka for being the first state to take up the Bharat Gaurav Kashi Yatra train under the Bharat Gaurav scheme. This train brings Kashi and Karnataka closer. Pilgrims and tourists will be able to visit Kashi, Ayodhya and Prayagraj with ease. ",Twitter for iPhone,False,en,0.375,2144,119,6149,26
False,2022-11-11 08:11:24+00:00,The role of Sri Nadaprabhu Kempegowda in the making of Bengaluru is unparalleled. He is remembered as a visionary who always put the welfare of people above everything else. Honoured to inaugurate the ‘Statue of Prosperity’ in Bengaluru. ,Twitter for iPhone,False,en,0.0,4035,283,15283,61
False,2022-11-11 08:10:19+00:00,ಬೆಂಗಳೂರು ನಿರ್ಮಾಣದಲ್ಲಿ ಶ್ರೀ ನಾಡಪ್ರಭು ಕೆಂಪೇಗೌಡರ ಪಾತ್ರ ಅಸಾಧಾರಣವಾದುದು. ಜನರ ಕಲ್ಯಾಣವನ್ನು ಯಾವಾಗಲೂ ಎಲ್ಲಕ್ಕಿಂತ ಮಿಗಿಲಾಗಿ ನೋಡುತ್ತಿದ್ದ ಕ್ರಿಯಾಶೀಲ ದಾರ್ಶನಿಕ ಎಂದು ಅವರನ್ನು ನೆನಪಿಸಿಕೊಳ್ಳಲಾಗುತ್ತದೆ. ಬೆಂಗಳೂರಿನಲ್ಲಿ ‘ಪ್ರಗತಿಯ ಪ್ರತಿಮೆʼಯನ್ನು ಉದ್ಘಾಟಿಸಿರುವುದು ಗೌರವದ ವಿಷಯವಾಗಿದೆ. ,Twitter for iPhone,False,kn,0.0,2822,257,16184,52
False,2022-11-11 07:32:25+00:00,Delighted to be among the zestful citizens of Bengaluru. Addressing a programme. ,Twitter Media Studio,False,en,0.7,3151,331,9213,62
