is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Entertainment & Leisure Business,Interests and Hobbies Vertical,Anime,Unified Twitter Taxonomy,Anime,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Animation & comics,Technology,Social media,"[0.7887, 'anime', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5068, 'sandcastle', 'Other']"
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Person,Taylor Swift,Entities [Entity Service],Services,Brand,YouTube,"[0.8177, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.9694, 'YouTube', 'Other']"
False,Person,Cassey Ho,Person,MrBeast,Person,Larray,Business Taxonomy,Sports & Fitness Business,Interests and Hobbies Vertical,Fitness,Interests and Hobbies Vertical,Wellness and health,"[0.9776, 'YouTube', 'Other']"
False,Business Taxonomy,Entertainment & Leisure Business,Business Taxonomy,Food & Beverage Business,Entities [Entity Service],Food,Interests and Hobbies Category,Cooking,Interests and Hobbies,Recipes,Unified Twitter Taxonomy,Recipes,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7611, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.6909, 'YouTAURB', 'Other']"
False,Person,TommyInnit,Unified Twitter Taxonomy,Digital creators,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Gaming content creators,Unified Twitter Taxonomy,YouTubers,Unified Twitter Taxonomy,Twitch streamers,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.757, 'Fenitas', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.6566, 'Midnights', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7263, 'TAYLOR ALISON SWIFT', 'Person']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Interests and Hobbies Vertical,Drinks,Interests and Hobbies Category,Generic Drinks,Interests and Hobbies,Smoothies,Unified Twitter Taxonomy,Food,Unified Twitter Taxonomy,Drinks,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,"[0.4938, 'NAHM', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.8064, 'taylor', 'Person']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Entities [Entity Service],Services,Brand,YouTube,Product,YouTube Shorts,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,"[0.9613, 'YouTube', 'Other']"
False,Events [Entity Service],Halloween ,Holiday,Holidays,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Cultural events,Unified Twitter Taxonomy,Halloween,"[0.7224, 'TSAntiHeroChallenge', 'Other']"
False,Events [Entity Service],Halloween ,Holiday,Holidays,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Cultural events,Unified Twitter Taxonomy,Halloween,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.9697, 'YouTube', 'Other']"
False,Person,MrBeast,Events [Entity Service],Halloween ,Holiday,Holidays,Digital Creator,MrBeast,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,MrBeast,"[0.7164, 'Halloween', 'Other']"
False,Interests and Hobbies Vertical,Wellness and health,Interests and Hobbies,Self-care,Interests and Hobbies,Mindful wellness,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Mindful wellness,Technology,Social media,
False,Events [Entity Service],Halloween ,Holiday,Holidays,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Cultural events,Unified Twitter Taxonomy,Halloween,
False,Events [Entity Service],Halloween ,Holiday,Holidays,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Cultural events,Unified Twitter Taxonomy,YouTubers,"[0.51, 'Halloween', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.8442, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Person,Danny Gonzalez,Person,Danny Gonzalez,Digital Creator,Danny Gonzalez,Digital Creator,Danny Gonzalez,Unified Twitter Taxonomy,Digital creators,Unified Twitter Taxonomy,Danny Gonzalez,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Swifties,Fan Community,Swifties,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,"[0.8423, 'taylor', 'Person']"
False,Person,Technoblade,Business Taxonomy,Gaming Business,Digital Creator,Technoblade,Unified Twitter Taxonomy,Digital creators,Unified Twitter Taxonomy,Gaming,Unified Twitter Taxonomy,Gaming influencers,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Person,Taylor Swift,Events [Entity Service],Halloween ,Business Taxonomy,Entertainment & Leisure Business,Musician,Taylor Swift,Music Album,Midnights,Holiday,Holidays,"[0.7467, 'Midnights', 'Other']"
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5716, 'Anti-Hero', 'Other']"
False,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,,,,,"[0.7031, 'Taylor', 'Person']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7955, 'DARKER DARK MODE ERA', 'Other']"
False,Person,Arctic Monkeys,Business Taxonomy,Entertainment & Leisure Business,Musician,Arctic Monkeys,Music Genre,Rock,Unified Twitter Taxonomy,Rock,Unified Twitter Taxonomy,Music,"[0.8842, 'Kings Theatre', 'Place']"
False,Events [Entity Service],Halloween ,Interests and Hobbies,Mukbang,Holiday,Holidays,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Cultural events,"[0.7175, 'Halloween', 'Other']"
False,Business Taxonomy,Food & Beverage Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,"[0.7448, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Person,Taylor Swift,Entities [Entity Service],Services,Brand,YouTube,"[0.9807, 'YouTube', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7099, 'TSAntiHeroChallenge', 'Other']"
False,Events [Entity Service],Diwali,Holiday,Holidays,Holiday,Diwali,Unified Twitter Taxonomy,Holidays,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,Events,"[0.4763, 'Diwali', 'Other']"
False,TV Shows,House of the Dragon,TV Shows,House of the Dragon,TV Episodes,The Black Queen,TV Episodes,The Black Queen,Events [Entity Service],The Black Queen,Events [Entity Service],The Black Queen,"[0.9222, 'HouseOfTheDragon', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Person,Arctic Monkeys,Business Taxonomy,Entertainment & Leisure Business,Musician,Arctic Monkeys,Music Genre,Rock,Unified Twitter Taxonomy,Rock,Unified Twitter Taxonomy,Music,"[0.9217, 'Kings Theatre', 'Place']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5555, 'bread', 'Other']"
False,Entities [Entity Service],Services,Brand,YouTube,Product,YouTube Shorts,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,"[0.7404, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7736, 'Anti-Hero', 'Other']"
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,"[0.7944, 'TSAntiHeroChallenge', 'Other']"
False,Entities [Entity Service],Services,Brand,YouTube,Product,YouTube Shorts,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,"[0.7868, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Business Taxonomy,Gaming Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Person,Taylor Swift,Entities [Entity Service],Services,Brand,YouTube,"[0.8406, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.8115, 'TSAntiHeroChallenge', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.7432, 'CaraMakeup', 'Organization']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5771, 'candy', 'Other']"
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,"[0.7297, 'CreatorSummit', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Digital Creator,Rachel and Jun,Unified Twitter Taxonomy,Rachel and Jun,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5583, 'TSAntiHeroChallenge', 'Other']"
False,TV Shows,Dancing With the Stars,TV Shows,Dancing With the Stars,Business Taxonomy,Entertainment & Leisure Business,Movie Genre,Movies & TV,Unified Twitter Taxonomy,Television,Unified Twitter Taxonomy,Social media,"[0.4349, 'DWTS', 'Organization']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Business Taxonomy,Entertainment & Leisure Business,Unified Twitter Taxonomy,Social media,Technology,Social media,Person,Taylor Swift,Entities [Entity Service],Services,Brand,YouTube,"[0.8027, 'shorTS', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5828, 'Melt and', 'Other']"
False,Brand Vertical,CPG,Entities [Entity Service],Snacks - CPG,Business Taxonomy,Food & Beverage Business,Brand,Jell-O,Entities [Entity Service],Food,Unified Twitter Taxonomy,Social media,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Unified Twitter Taxonomy,YouTubers,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Brand Vertical,CPG,Entities [Entity Service],Child Care - CPG,Brand,LEGO,Interests and Hobbies Vertical,Family and life stages,Unified Twitter Taxonomy,LEGO,Unified Twitter Taxonomy,Social media,"[0.6386, 'Lego', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,,,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.8932, 'Trickshotparker', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Person,Lil Baby,Business Taxonomy,Entertainment & Leisure Business,Musician,Lil Baby,Music Genre,Rap,Music Genre,Hip hop,Unified Twitter Taxonomy,Rap,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Person,Lil Baby,Business Taxonomy,Entertainment & Leisure Business,Musician,Lil Baby,Music Genre,Rap,Music Genre,Hip hop,Unified Twitter Taxonomy,Rap,
False,Person,Lil Baby,Entities [Entity Service],Services,Business Taxonomy,Entertainment & Leisure Business,Brand,YouTube,Product,YouTube Shorts,Musician,Lil Baby,"[0.6749, 'DoItLikeBaby', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,"[0.5832, 'Tube', 'Other']"
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
False,Unified Twitter Taxonomy,Social media,Technology,Social media,Entities [Entity Service],Services,Brand,YouTube,Unified Twitter Taxonomy,YouTube,,,
