is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9625, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9612, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,"[0.9623, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Interests and Hobbies,Stocks & indices,Unified Twitter Taxonomy,Stocks & indices,Unified Twitter Taxonomy,S&P 500,"[0.9451, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.96, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,"[0.9639, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9534, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9579, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9661, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9634, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,"[0.5225, 'BMC', 'Organization']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9596, 'Bitcoin', 'Other']"
False,Business Taxonomy,Technology Business,Entities [Entity Service],Technology,Interests and Hobbies Category,Computer programming,Interests and Hobbies Category,Web development,Unified Twitter Taxonomy,Computer programming,Unified Twitter Taxonomy,Web development,"[0.9172, 'Javascript', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9629, 'Bitcoin', 'Other']"
False,Business Taxonomy,"Energy, Construction & Chemical Business",Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Business & finance,Unified Twitter Taxonomy,Cryptocurrencies,"[0.8353, 'Bitcoin Mining Industry', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9439, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,"[0.9688, 'Bitcoin', 'Other']"
False,Unified Twitter Taxonomy,Global Economy,,,,,,,,,,,"[0.4259, 'US01Y', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9612, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Interests and Hobbies,Stocks & indices,Unified Twitter Taxonomy,Stocks & indices,Unified Twitter Taxonomy,S&P 500,"[0.9456, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9638, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9654, 'Bitcoin', 'Other']"
False,Person,Lex Fridman,Business Taxonomy,Financial Services Business,Business Taxonomy,Technology Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,
False,Interests and Hobbies,Inflation,,,,,,,,,,,
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,,,,,,,,,,,"[0.9018, 'FASB', 'Organization']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Publisher & News Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,"[0.9095, 'bitcoin', 'Other']"
False,Business Taxonomy,Technology Business,Entities [Entity Service],Technology,Entities [Entity Service],Data science,Unified Twitter Taxonomy,Computer programming,Unified Twitter Taxonomy,Python,Technology,Technology,"[0.882, 'Python for Data Science', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Interests and Hobbies,Bonds,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,"[0.9168, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9661, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9535, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9587, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9472, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9468, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Digital goods & currency,"[0.959, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9591, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9516, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,"[0.7824, 'Satoshi', 'Person']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Gaming Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,"[0.9603, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9534, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9563, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,"[0.5014, 'Lightning', 'Organization']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9633, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9646, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9719, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9638, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.952, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Social media,"[0.9614, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Technology Business,Entities [Entity Service],Bitcoin cryptocurrency,Entities [Entity Service],Technology,Interests and Hobbies Category,Databases,Interests and Hobbies Category,Cryptocurrencies,"[0.9544, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.953, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9608, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9399, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Global Economy,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,"[0.9332, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Interests and Hobbies,Bonds,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,"[0.9514, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9664, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Entities [Entity Service],Binance Coin cryptocurrency,Brand,Binance,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Business & finance,"[0.592, 'BTC', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9616, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.5904, 'CNY', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.8941, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9597, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Technology Business,Entities [Entity Service],Bitcoin cryptocurrency,Entities [Entity Service],Technology,Interests and Hobbies Category,Databases,Interests and Hobbies Category,Cryptocurrencies,"[0.9565, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9435, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.937, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies Category,Cryptocurrencies,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.6892, 'MicroStrategy', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies,Commodities,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,"[0.9474, 'bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9199, 'bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9597, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Technology Business,Entities [Entity Service],Bitcoin cryptocurrency,Interests and Hobbies,Stocks & indices,Unified Twitter Taxonomy,Stocks & indices,Unified Twitter Taxonomy,S&P 500,"[0.9553, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Climate change,Unified Twitter Taxonomy,Cryptocoins,"[0.7248, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9631, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Business Taxonomy,Publisher & News Business,Entities [Entity Service],Ethereum cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Ethereum cryptocurrency,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.4095, 'Ethereum', 'Organization']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9542, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9519, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9644, 'Bitcoin', 'Other']"
False,,,,,,,,,,,,,
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.963, 'Bitcoin', 'Other']"
False,Business Taxonomy,Financial Services Business,Entities [Entity Service],Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocurrencies,Unified Twitter Taxonomy,Bitcoin cryptocurrency,Unified Twitter Taxonomy,Cryptocoins,Unified Twitter Taxonomy,Digital assets & cryptocurrency,"[0.9591, 'Bitcoin', 'Other']"
