is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Joe Biden,Person,Kamala Harris,Politician,Joe Biden,Politician,Kamala Harris,Interests and Hobbies,Inflation,Unified Twitter Taxonomy,Joe Biden,"[0.7487, 'Inflation Reduction Act', 'Other']"
False,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Travel & Transportation Business,Person,Barack Obama,Politician,Barack Obama,Entities [Entity Service],Travel,Interests and Hobbies,Travel Actions,"[0.5104, 'Michelle', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Brand Vertical,Government/Education,Entities [Entity Service],Education Related - Government/Education,Brand,Harvard University,Unified Twitter Taxonomy,Barack Obama,"[0.5235, 'Amaker', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Political Body,The White House,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,The White House,"[0.4986, 'Michelle', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6913, 'Michelle', 'Person']"
False,Person,Barack Obama,Politician,Barack Obama,Political Body,The White House,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,The White House,"[0.9773, 'Robert McCurdy', 'Person']"
False,Interests and Hobbies,Drawing & illustration,Interests and Hobbies,Caricature and portrait,Person,Barack Obama,Politician,Barack Obama,Political Body,The White House,Unified Twitter Taxonomy,Barack Obama,"[0.976, 'Robert McCurdy', 'Person']"
False,Events [Entity Service],Labor Day Weekend ,Unified Twitter Taxonomy,Labor Day Weekend ,Unified Twitter Taxonomy,Events,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6144, 'Serena', 'Person']"
False,Unified Twitter Taxonomy,Climate change,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5182, 'National Democratic Redistricting Committee', 'Organization']"
False,Person,Jay Pharoah,Person,Eric Holder,Politician,Eric Holder,Actor,Jay Pharoah,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Jay Pharoah,
False,TV Shows,MLB Baseball,TV Shows,Little League Baseball,TV Shows,Live: Little League World Series Baseball,Sports Event,Little League Baseball World Series 2022,Events [Entity Service],Little League Baseball World Series 2022,Unified Twitter Taxonomy,Baseball,"[0.4452, 'Hawai', 'Other']"
False,Person,Joe Biden,Politician,Joe Biden,Entities [Entity Service],Services,Product,Google Innovation,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,"[0.4431, '. Fauci', 'Person']"
False,TV Shows,NBA Basketball,TV Shows,NBA Basketball,Sport,Basketball,Sports League,NBA,Events [Entity Service],2022 United States midterm elections,Political Race,2022 United States midterm elections,"[0.6275, 'Election Day', 'Other']"
False,Interests and Hobbies,Inflation,Unified Twitter Taxonomy,Global Economy,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,United States politics,Unified Twitter Taxonomy,United States political issues,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6696, 'Day', 'Other']"
False,Events [Entity Service],2022 United States midterm elections,Political Race,2022 United States midterm elections,Interests and Hobbies Vertical,Careers,Interests and Hobbies Category,Recruitment,Unified Twitter Taxonomy,United States politics,Unified Twitter Taxonomy,United States political events,
False,Interests and Hobbies,Inflation,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.7183, 'Inflation Reduction Act', 'Other']"
False,Person,Daniel Pfeiffer,Politician,Daniel Pfeiffer,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Daniel Pfeiffer,Unified Twitter Taxonomy,Political figures,Person,Barack Obama,"[0.9725, 'Battling the Big Lie', 'Other']"
False,Person,Joe Biden,Politician,Joe Biden,Political Body,United States Congress,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Congress,"[0.965, 'Biden', 'Person']"
False,Interests and Hobbies,Inflation,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5819, 'Obama Alumni', 'Organization']"
False,Interests and Hobbies Category,Visual arts,Interests and Hobbies,Sculpting,Unified Twitter Taxonomy,Visual arts,Unified Twitter Taxonomy,Sculpting,Unified Twitter Taxonomy,Art,Unified Twitter Taxonomy,Arts & culture,"[0.5281, 'Ann Dunham Water Garden', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9618, 'Ann Dunham', 'Person']"
False,Interests and Hobbies,Inflation,Political Body,United States Congress,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Healthcare System,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,United States Congress,"[0.7489, 'Joe', 'Person']"
False,Unified Twitter Taxonomy,Global security & terrorism,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Crisis in Afghanistan,Person,Barack Obama,Politician,Barack Obama,"[0.9893, 'Afghanistan', 'Place']"
False,Person,Joe Biden,Politician,Joe Biden,Unified Twitter Taxonomy,Joe Biden,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,Person,Barack Obama,"[0.9627, 'Biden', 'Person']"
False,Person,Osama bin Laden,Unified Twitter Taxonomy,Global security & terrorism,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political issues,Unified Twitter Taxonomy,Osama bin Laden,Person,Barack Obama,"[0.6058, '/11', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6653, 'Bill', 'Person']"
False,Person,Martin Luther King Jr.,Politician,Martin Luther King Jr.,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Martin Luther King Jr.,Unified Twitter Taxonomy,Political figures,Person,Barack Obama,"[0.869, 'Bill', 'Person']"
False,Person,Bill Russell,Athlete,Bill Russell,Unified Twitter Taxonomy,Basketball,Unified Twitter Taxonomy,Sports,Unified Twitter Taxonomy,Sports icons,Unified Twitter Taxonomy,Bill Russell,"[0.9821, 'Bill Russell', 'Person']"
False,Political Body,United States Congress,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Congress,Unified Twitter Taxonomy,Government institutions,Person,Barack Obama,Person,Joe Biden,"[0.9638, 'Biden', 'Person']"
False,Interests and Hobbies,Inflation,Political Body,United States Congress,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Congress,Unified Twitter Taxonomy,Government institutions,Unified Twitter Taxonomy,Climate change,"[0.9675, 'Biden', 'Person']"
False,Political Body,United States Congress,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,United States Congress,Unified Twitter Taxonomy,Government institutions,Person,Barack Obama,Person,Joe Biden,"[0.3445, 'Biden', 'Organization']"
False,Brand Vertical,Entertainment,Entities [Entity Service],Online Services - Entertainment,Brand,Spotify,Interests and Hobbies,Backstage,Podcast,Podcasts,Unified Twitter Taxonomy,Spotify,"[0.9091, 'The Sum of Us', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Person,Michelle Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Michelle Obama,Unified Twitter Taxonomy,Politics,"[0.966, 'The Light We Carry', 'Other']"
False,Person,Nelson Mandela,Politician,Nelson Mandela,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Nelson Mandela,Unified Twitter Taxonomy,Political figures,Person,Barack Obama,"[0.7403, 'Mandela Day', 'Other']"
False,Person,John Lewis,Politician,John Lewis,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,John Lewis,Unified Twitter Taxonomy,Political figures,Person,Barack Obama,"[0.9653, 'John Lewis', 'Person']"
False,Entities [Entity Service],Aerospace,Brand,NASA,Entities [Entity Service],Science,Interests and Hobbies Category,Space,Unified Twitter Taxonomy,Space,Unified Twitter Taxonomy,Science,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6128, 'Michelle', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.9368, 'Hiroshima', 'Place']"
False,Person,Abe Shinzo,Politician,Abe Shinzo,Unified Twitter Taxonomy,Abe Shinzo,Person,Barack Obama,Person,Abe Shinzo,Politician,Barack Obama,"[0.6285, 'Shinzo Abe', 'Person']"
False,Ongoing News Story,Russo-Ukrainian conflict,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,
False,Person,Barack Obama,Person,Michelle Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Michelle Obama,Unified Twitter Taxonomy,Politics,"[0.5571, 'Michelle', 'Person']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.3843, 'Malia', 'Person']"
False,Events [Entity Service],Fourth of July ,Holiday,Fourth of July ,Unified Twitter Taxonomy,Fourth of July ,Unified Twitter Taxonomy,Events,Person,Barack Obama,Politician,Barack Obama,
False,Events [Entity Service],Pride Month,Events [Entity Service],International Pride Day,Holiday,International Pride Day,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,"[0.6815, 'Stonewall Uprising', 'Other']"
False,Events [Entity Service],Pride Month,Events [Entity Service],International Pride Day,Holiday,International Pride Day,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,"[0.812, 'Stonewall National Monument', 'Place']"
False,Unified Twitter Taxonomy,Climate change,Person,Barack Obama,Person,Joe Biden,Politician,Barack Obama,Politician,Joe Biden,Unified Twitter Taxonomy,Barack Obama,"[0.6105, 'Congress', 'Organization']"
False,Political Body,US Environmental Protection Agency,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.9655, 'EPA', 'Organization']"
False,Unified Twitter Taxonomy,Climate change,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,"[0.4745, 'Supreme Court', 'Place']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.595, 'Chancellor Merkel', 'Person']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.6478, 'Obama Presidential Center', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
False,Person,Barack Obama,Politician,Barack Obama,Brand Vertical,Government/Education,Entities [Entity Service],Non-profit - Government/Education,Brand,Planned Parenthood,Unified Twitter Taxonomy,Barack Obama,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.8398, 'Supreme Court', 'Place']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.4921, 'Congress', 'Organization']"
False,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,ESPN,Unified Twitter Taxonomy,ESPN,Person,Barack Obama,Politician,Barack Obama,"[0.6707, 'Congress', 'Organization']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.5598, 'Michelle', 'Other']"
False,Ongoing News Story,COVID-19,Unified Twitter Taxonomy,COVID-19,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,"[0.8789, 'COVID-19 vaccine', 'Other']"
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,"[0.875, 'World Refugee Day', 'Other']"
False,Events [Entity Service],Father's Day ,Holiday,Father's Day ,Unified Twitter Taxonomy,Parenting,Unified Twitter Taxonomy,Photography,Unified Twitter Taxonomy,Father's Day ,Unified Twitter Taxonomy,Photographers,"[0.652, ""Father's Day"", 'Other']"
False,Events [Entity Service],Juneteenth,Holiday,Juneteenth,Unified Twitter Taxonomy,Black Lives Matter,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,
False,Person,Barack Obama,Politician,Barack Obama,Unified Twitter Taxonomy,Barack Obama,Unified Twitter Taxonomy,Politics,Unified Twitter Taxonomy,Political figures,,,
