is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-11-03 21:30:16+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,4468,2348,10882,244
0,2022-11-03 19:47:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.44166666666666665,1240,1830,5452,128
0,2022-11-03 17:30:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.0,2182,4134,7914,284
0,2022-11-03 16:01:08+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.4,3354,5444,11116,352
0,2022-11-03 13:35:03+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,5422,11935,22892,992
0,2022-11-02 23:30:48+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,1680,2949,6279,154
0,2022-11-02 23:19:27+00:00,Sprout Social,False,en,1,0,0,0,0,0.175,2107,1985,8227,125
0,2022-11-02 23:18:31+00:00,Sprout Social,False,en,1,0,0,0,0,0.19999999999999998,6429,10289,25355,689
0,2022-11-02 23:14:33+00:00,Sprout Social,False,en,1,0,0,0,0,0.25,5114,4412,18508,772
0,2022-11-02 23:12:52+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,12084,28998,68630,2365
0,2022-11-02 23:07:30+00:00,Sprout Social,False,en,1,0,0,0,0,0.25,4435,3191,15628,239
0,2022-11-02 23:03:28+00:00,Twitter Web App,False,en,1,1,0,0,0,0.13636363636363635,788,1149,3032,88
0,2022-11-02 22:31:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.3,1045,1071,4058,72
0,2022-11-02 21:39:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,3616,9861,15502,578
0,2022-11-02 19:30:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.04583333333333334,7421,11827,65885,1763
0,2022-11-02 16:30:07+00:00,Sprout Social,False,en,1,1,0,0,0,0.13636363636363635,637,1323,3018,55
0,2022-11-02 14:15:03+00:00,Sprout Social,False,en,1,0,0,0,0,0.13968253968253966,8015,8525,30085,591
0,2022-11-02 00:55:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.1,1926,2684,7586,155
0,2022-11-01 23:06:09+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,818,1206,3745,52
0,2022-11-01 21:43:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.2125,8618,12180,38771,831
0,2022-11-01 18:25:05+00:00,Sprout Social,False,en,1,1,0,0,0,0.10000000000000002,3986,7490,14263,515
0,2022-11-01 13:55:03+00:00,Sprout Social,False,en,1,0,0,0,0,0.5,7873,17989,50593,1334
0,2022-11-01 01:27:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.03333333333333333,5692,6370,20053,425
0,2022-10-31 22:30:02+00:00,Sprout Social,False,en,1,1,0,0,0,0.06507936507936506,880,1866,4078,118
0,2022-10-31 20:29:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,5918,12534,26015,810
0,2022-10-31 18:22:05+00:00,Twitter Web App,False,en,1,1,0,0,0,0.1,1841,2739,8483,116
0,2022-10-31 15:11:17+00:00,Sprout Social,False,en,1,1,0,0,0,0.65,3381,6377,13949,446
0,2022-10-30 21:45:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.5,1340,2472,6070,101
0,2022-10-30 18:01:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,13954,25053,75639,2088
0,2022-10-29 23:18:11+00:00,Sprout Social,False,en,1,1,0,0,0,0.3875,6424,8221,28102,788
0,2022-10-29 20:44:00+00:00,Sprout Social,False,en,1,0,0,0,0,-0.2833333333333333,5033,6884,19146,341
0,2022-10-29 15:08:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,8674,9387,34641,787
0,2022-10-29 01:21:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.05555555555555556,6866,7213,22939,476
0,2022-10-28 21:37:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,6074,9701,25810,612
0,2022-10-28 16:00:47+00:00,Sprout Social,False,en,1,0,0,0,0,0.09999999999999999,4310,12323,17634,821
0,2022-10-28 14:45:05+00:00,Sprout Social,False,en,1,1,0,0,0,0.03333333333333333,8763,5838,29159,754
0,2022-10-28 01:37:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,12807,25018,64200,2199
0,2022-10-27 23:00:10+00:00,Sprout Social,False,en,1,0,0,0,0,-0.04464285714285715,8987,12866,31540,1020
0,2022-10-27 21:20:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.18333333333333332,4975,5449,17493,385
0,2022-10-27 19:30:05+00:00,Sprout Social,False,en,1,0,0,0,0,0.008888888888888885,2549,2883,9285,186
0,2022-10-27 17:39:01+00:00,Sprout Social,False,en,1,1,0,0,0,-0.1125,1661,2314,6217,146
0,2022-10-27 14:01:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.5,1151,1321,4562,86
0,2022-10-27 01:30:01+00:00,Sprout Social,False,en,1,0,0,0,0,-0.5,27099,18425,125647,2577
0,2022-10-26 22:59:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.24666666666666667,519,900,2410,63
0,2022-10-26 20:48:39+00:00,Sprout Social,False,en,1,1,0,0,0,0.3875,2269,2520,8148,218
0,2022-10-26 18:45:03+00:00,Sprout Social,False,en,1,0,0,0,0,-0.5,3646,5412,16660,323
0,2022-10-26 15:45:54+00:00,Sprout Social,False,en,1,1,0,0,0,0.3,13047,6580,40485,1203
0,2022-10-26 13:25:47+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,914,1224,3330,85
0,2022-10-26 01:39:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.20000000000000004,8316,5689,43998,665
0,2022-10-25 23:55:00+00:00,Sprout Social,False,en,1,0,0,0,0,-0.09999999999999999,3756,11416,16259,868
0,2022-10-25 22:00:01+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.0,14413,7723,57581,1421
0,2022-10-25 20:10:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,2042,3094,7441,229
0,2022-10-25 18:30:28+00:00,Sprout Social,False,en,1,1,0,0,0,0.1,1201,914,4769,97
0,2022-10-25 16:25:02+00:00,Sprout Social,False,en,1,1,0,0,0,-0.17261904761904762,2088,1678,9112,156
0,2022-10-24 19:30:04+00:00,Sprout Social,False,en,1,0,0,0,0,-0.0009259259259259226,3907,7876,13934,536
0,2022-10-24 17:28:03+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,851,1192,3599,61
0,2022-10-24 14:45:06+00:00,Sprout Social,False,en,1,0,0,0,0,0.3875,9613,12372,46508,1453
0,2022-10-23 22:30:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.1,6972,7712,29932,637
0,2022-10-23 19:47:16+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,5063,6551,17089,581
0,2022-10-23 00:08:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.16666666666666666,6739,6762,17663,498
0,2022-10-22 15:00:15+00:00,Sprout Social,False,en,1,0,0,0,0,-0.07566137566137567,7644,11166,29318,847
0,2022-10-22 01:17:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.0,13400,7114,36547,1430
0,2022-10-21 21:32:22+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,9293,12085,31808,945
0,2022-10-21 19:17:58+00:00,Sprout Social,False,en,1,0,0,0,0,0.06666666666666667,8304,8020,35999,805
0,2022-10-21 17:11:02+00:00,Sprout Social,False,en,1,1,0,0,0,0.45,1475,1682,6456,99
0,2022-10-21 01:31:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,6231,8830,17648,681
0,2022-10-20 22:00:02+00:00,Twitter Media Studio,False,en,1,1,0,0,0,-0.07142857142857142,3522,2016,9189,266
0,2022-10-20 17:36:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,8606,6340,24582,612
0,2022-10-20 01:34:00+00:00,Sprout Social,False,en,1,0,0,0,0,-0.019047619047619046,14182,11484,47916,1321
0,2022-10-19 21:51:00+00:00,Sprout Social,False,en,1,0,0,0,0,-0.14285714285714285,7987,15707,30973,1392
0,2022-10-19 19:17:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.05555555555555555,5706,6528,20922,512
0,2022-10-19 16:08:03+00:00,Sprout Social,False,en,1,1,0,0,0,-0.2916666666666667,686,1507,2744,78
0,2022-10-19 13:30:04+00:00,Sprout Social,False,en,1,1,0,0,0,0.6666666666666666,1321,2725,5159,174
0,2022-10-18 23:39:44+00:00,Twitter Web App,False,en,1,1,0,0,0,0.2857142857142857,1749,2507,8112,187
0,2022-10-18 20:23:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.5,5131,7087,22444,645
0,2022-10-18 17:12:49+00:00,Sprout Social,False,en,1,1,0,0,0,0.14285714285714285,1375,2178,5533,170
0,2022-10-18 17:07:08+00:00,Sprout Social,False,en,1,0,0,0,0,0.3875,7987,11571,36476,1242
0,2022-10-18 16:45:42+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,1045,2075,4890,143
0,2022-10-18 15:07:06+00:00,Sprout Social,False,en,1,0,0,0,0,0.18666666666666668,1961,2583,9775,176
0,2022-10-18 00:51:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.65,3943,2760,13083,285
0,2022-10-17 23:26:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.125,1107,2099,4566,129
0,2022-10-17 21:17:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.25,1555,1289,6234,152
0,2022-10-17 17:00:15+00:00,Sprout Social,False,en,1,0,0,0,0,0.38571428571428573,3018,3468,13610,227
0,2022-10-16 23:35:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.016666666666666666,9552,6216,24029,830
0,2022-10-16 22:05:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.3,4316,4241,19797,355
0,2022-10-16 16:32:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,3799,4155,20280,332
0,2022-10-16 00:03:02+00:00,Sprout Social,False,en,1,1,0,0,0,-0.03571428571428571,7515,6498,24122,505
0,2022-10-15 20:37:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,5182,4671,24122,371
0,2022-10-15 17:17:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.11481481481481481,3465,10910,14639,816
0,2022-10-14 22:30:04+00:00,Sprout Social,False,en,1,1,0,0,0,0.10000000000000002,12147,22681,64781,1964
0,2022-10-14 20:48:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.0022222222222222144,4182,4979,20950,486
0,2022-10-14 19:00:14+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,1875,2003,8601,144
0,2022-10-14 17:11:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.1288888888888889,598,1402,2743,78
0,2022-10-13 23:38:02+00:00,Sprout Social,False,en,1,1,0,0,0,0.2,18646,12548,71947,1532
0,2022-10-13 20:45:02+00:00,Sprout Social,False,en,1,0,0,0,0,0.15281385281385282,2815,3807,17214,230
0,2022-10-13 17:57:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.5,1673,3184,7469,199
0,2022-10-13 00:39:01+00:00,Sprout Social,False,en,1,1,0,0,0,-0.125,4592,3811,14089,354
0,2022-10-12 23:02:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.19318181818181818,1590,1641,10195,105
0,2022-10-12 20:30:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,-0.125,2888,2459,8100,283
0,2022-10-12 16:25:02+00:00,Sprout Social,False,en,1,1,0,0,0,0.06666666666666668,1339,1832,5031,124
0,2022-10-12 01:08:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.022222222222222223,11187,7849,39341,897
0,2022-10-11 18:13:02+00:00,Sprout Social,False,en,1,1,0,0,0,0.18611111111111112,775,2732,3612,145
0,2022-10-11 01:57:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.03333333333333333,6795,6042,21052,650
0,2022-10-10 20:19:01+00:00,Sprout Social,False,en,1,0,0,0,0,-0.07142857142857142,12610,18984,59842,2258
0,2022-10-10 01:09:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.5,5599,5576,23250,611
0,2022-10-09 22:31:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.13636363636363635,3252,2187,18577,167
0,2022-10-09 17:21:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,5669,8912,33515,637
0,2022-10-09 01:51:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.2,8345,4607,35340,535
0,2022-10-08 19:00:10+00:00,Sprout Social,False,en,1,0,0,0,0,0.2333333333333333,5062,5031,23498,385
0,2022-10-08 15:00:13+00:00,Sprout Social,False,en,1,0,0,0,0,0.18333333333333335,4084,8860,29784,751
0,2022-10-08 02:00:13+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,2855,5980,13854,475
0,2022-10-08 00:30:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.29166666666666663,2051,2437,11336,157
0,2022-10-07 23:00:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.0,1123,2079,5203,124
0,2022-10-07 21:13:20+00:00,Sprout Social,False,en,1,1,0,0,0,0.5,13771,4721,56460,1603
0,2022-10-07 18:44:01+00:00,Sprout Social,False,en,1,0,0,0,0,-0.049999999999999996,2064,4285,11231,277
0,2022-10-07 15:00:25+00:00,Sprout Social,False,en,1,0,0,0,0,0.5,3136,2860,21638,249
0,2022-10-07 02:20:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.036111111111111115,7723,5980,32007,571
0,2022-10-07 00:38:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.3464285714285714,4928,4120,33536,531
0,2022-10-06 23:24:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.2,1192,765,6710,69
0,2022-10-06 22:48:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,4799,3277,33135,686
0,2022-10-06 17:34:01+00:00,Sprout Social,False,en,1,1,0,0,0,0.16666666666666666,1569,3237,9169,237
0,2022-10-06 15:43:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.035380591630591623,4931,4164,19007,401
0,2022-10-06 01:34:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.35,6656,5875,26108,444
0,2022-10-05 22:50:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.07142857142857142,6507,4883,33033,526
0,2022-10-05 16:31:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.13749999999999998,4562,6348,27442,500
0,2022-10-05 02:23:00+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.0,10365,10012,40197,1596
0,2022-10-05 00:39:00+00:00,Sprout Social,False,en,1,0,0,0,0,-0.041666666666666664,3461,3576,16906,226
0,2022-10-04 22:36:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.07666666666666667,2398,2331,13074,183
0,2022-10-04 18:24:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,6353,6430,52323,747
0,2022-10-04 01:20:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,10462,6032,38195,624
0,2022-10-04 00:37:31+00:00,Sprout Social,False,en,1,1,0,0,0,0.5,10513,22481,126355,6268
0,2022-10-03 22:01:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.3666666666666667,2061,2495,13627,155
0,2022-10-03 01:39:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.10000000000000002,10033,15140,58330,2605
0,2022-10-02 00:56:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.16666666666666666,17816,15188,80923,1531
0,2022-09-30 22:30:04+00:00,Sprout Social,False,en,1,0,0,0,0,0.05833333333333334,3138,2777,17842,267
0,2022-09-30 00:15:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,5146,4962,36091,489
0,2022-09-28 01:35:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,8872,10735,37749,1031
0,2022-09-27 23:01:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.2157407407407407,3422,2255,17671,187
0,2022-09-27 21:03:00+00:00,Sprout Social,False,en,1,1,0,0,0,0.26666666666666666,751,1533,3552,95
0,2022-09-27 00:30:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.35000000000000003,11136,11102,55234,1282
0,2022-09-26 20:15:05+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,2187,3425,10268,274
0,2022-09-26 17:00:16+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,7492,5130,34084,685
0,2022-09-26 01:33:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.3,20042,6051,89317,1226
0,2022-09-25 17:46:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.03333333333333333,11323,9641,45440,1031
0,2022-09-25 15:28:03+00:00,Sprout Social,False,en,1,1,0,0,0,0.0,5110,6845,39405,652
0,2022-09-25 01:37:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.0,14711,9509,70756,1105
0,2022-09-24 23:01:00+00:00,Sprout Social,False,en,1,0,0,0,0,0.10615079365079365,6153,8459,30028,836
0,2022-09-24 20:05:18+00:00,Sprout Social,False,en,1,1,0,0,0,0.1875,2047,2268,11859,181
0,2022-09-23 19:58:01+00:00,Sprout Social,False,en,1,0,0,0,0,0.1976190476190476,2049,2245,12121,128
0,2022-09-23 17:35:49+00:00,Sprout Social,False,en,1,0,0,0,0,-0.03571428571428571,6553,8785,29488,891
0,2022-09-23 17:18:33+00:00,Sprout Social,False,en,1,0,0,0,0,0.39285714285714285,23831,11469,119458,2567
0,2022-09-23 16:59:35+00:00,Twitter Media Studio,False,en,1,1,0,0,0,0.011111111111111112,677,909,3021,62
