is Elon Musk,context annotations domain 0,context annotations entity 0,context annotations domain 1,context annotations entity 1,context annotations domain 2,context annotations entity 2,context annotations domain 3,context annotations entity 3,context annotations domain 4,context annotations entity 4,context annotations domain 5,context annotations entity 5,annotations
False,Person,Shaquille O'Neal,Business Taxonomy,Sports & Fitness Business,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.4864, 'HBCUs', 'Other']"
False,Person,Shaquille O'Neal,Business Taxonomy,Sports & Fitness Business,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Business Taxonomy,Sports & Fitness Business,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Business Taxonomy,Sports & Fitness Business,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Events [Entity Service],Halloween ,Business Taxonomy,Food & Beverage Business,Business Taxonomy,Sports & Fitness Business,Athlete,Shaquille O'Neal,Interests and Hobbies Vertical,Drinks,"[0.7571, 'Halloween', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.7632, 'Todd Krinsky', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.4569, 'Sherif', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5072, 'MAYC', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.9757, 'Australia', 'Place']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Interests and Hobbies Category,NFTs,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.8662, 'ASTRAPON', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.7762, 'GF-9', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.7937, 'Miamisburg', 'Place']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Esports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Person,Bill Russell,Athlete,Shaquille O'Neal,Athlete,Bill Russell,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Person,Austin Butler,Actor,Austin Butler,Athlete,Shaquille O'Neal,Movie,Elvis (2022),Movie Genre,Musicals,"[0.5072, 'ElvisMovie', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Person,ATL,Events [Entity Service],Back to School 2022,Brand Vertical,Dining,Entities [Entity Service],QSR - Dining,Brand,Papa John's,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.6626, 'Astrals', 'Organization']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,TV Shows,NBA Basketball,TV Shows,NBA Basketball,Person,Shaquille O'Neal,Sport,Basketball,Sports Team,Atlanta Hawks,Sports Team,Milwaukee Bucks,"[0.5886, 'NBAinAbuDhabi Games', 'Organization']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,TV Shows,MLB Baseball,TV Shows,MLB Baseball,Person,Shaquille O'Neal,Sport,Baseball,Sports League,MLB,Athlete,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5691, 'GLXY', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Entities [Entity Service],Services,Brand,Google ,Product,Google brand conversation,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,"[0.9481, 'Google Calendar', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Music,"[0.5789, 'Stockbridge', 'Place']"
False,TV Shows,NBA Basketball,TV Shows,NBA Basketball,Sports Event,NBA Finals,Sports Event,Celtics at Warriors,Person,Shaquille O'Neal,Sport,Basketball,"[0.9722, 'Vegas', 'Place']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Interests and Hobbies Category,Cryptocurrencies,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.7677, 'SHAQ', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.9874, 'Cali', 'Place']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5726, 'Icy Hot', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,TV Shows,NBA Basketball,Person,Shaquille O'Neal,Sport,Basketball,Sports League,NBA,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,TV Shows,NBA Basketball,TV Shows,Live: Formula 1 Motor Racing,Sports Event,76ers at Heat,Person,Shaquille O'Neal,Sport,Basketball,Sports League,NBA,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.8314, 'Shaq Pack', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.7683, 'jpegs', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,TV Shows,Live: Formula 1 Motor Racing,Person,Shaquille O'Neal,Entities [Entity Service],Auto Manufacturer - Auto,Brand,General Motors,Athlete,Shaquille O'Neal,Interests and Hobbies Category,Cryptocurrencies,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Ongoing News Story,Russo-Ukrainian conflict,Unified Twitter Taxonomy,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.7043, 'Shaq', 'Other']"
False,Person,Shaquille O'Neal,Brand,Discord,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.9013, 'discord', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5801, 'Lucy', 'Person']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.6872, 'CA', 'Place']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.6566, 'GF', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5524, 'dancingwithmyself', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.8481, 'Alkaline88®', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Music,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Brand,Discord,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.9497, 'discord', 'Other']"
False,TV Shows,I Can See Your Voice,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,"[0.5879, 'Big Aristotle', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.5579, 'newpfp', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,
False,Person,Shaquille O'Neal,Person,Diplo,Musician,Diplo,Music Genre,EDM,Music Genre,Dance & electronic,Athlete,Shaquille O'Neal,"[0.906, 'Los Angeles', 'Place']"
False,Person,Shaquille O'Neal,Brand Vertical,Entertainment,Entities [Entity Service],TV/Movies Related - Entertainment,Brand,ABC News,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,
False,Person,Shaquille O'Neal,Person,Shareef O'Neal,Athlete,Shaquille O'Neal,Athlete,Shareef O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.4969, 'Shaquille O’Neal Eyewear', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.4506, 'SHAQ', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.836, 'GF-9', 'Other']"
False,Person,Shaquille O'Neal,Athlete,Shaquille O'Neal,Sports Personality,Shaquille O'Neal,Sports Personality,Sports icons,Unified Twitter Taxonomy,Shaquille O'Neal,Unified Twitter Taxonomy,Sports,"[0.4276, 'Epson', 'Other']"
